f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
5.500000000000000722e-02,2.301000000000000000e+03,4.460000000000000000e+02,2.207233758963367109e+03,1.058136143925280992e+00,1.073798315589980179e+00
5.500000000000000722e-02,2.301000000000000000e+03,5.580000000000000000e+02,2.095268529044291881e+03,1.057944795324989418e+00,1.069475868789899087e+00
5.500000000000000722e-02,2.301000000000000000e+03,6.660000000000000000e+02,2.021597392823593054e+03,1.057581287827801697e+00,1.066413753748346904e+00
5.500000000000000722e-02,2.301000000000000000e+03,7.980000000000000000e+02,1.952848503628756816e+03,1.056890524696175948e+00,1.063248027357234227e+00
5.500000000000000722e-02,2.301000000000000000e+03,9.296999999999999318e+02,1.910035786619079772e+03,1.055978166974792298e+00,1.060816495063717779e+00
5.500000000000000722e-02,2.301000000000000000e+03,1.128000000000000000e+03,1.870036259062679619e+03,1.054343106079691728e+00,1.057800340167675213e+00
5.500000000000000722e-02,2.301000000000000000e+03,1.589000000000000000e+03,1.802596127271849355e+03,1.050312275086982439e+00,1.051587023300667889e+00
5.500000000000000722e-02,2.301000000000000000e+03,1.984000000000000000e+03,1.785646170827770447e+03,1.047282220616147397e+00,1.048139396179921246e+00
5.500000000000000722e-02,2.301000000000000000e+03,2.380000000000000000e+03,1.774405404198819951e+03,1.044790989153232319e+00,1.045422262410574898e+00
5.500000000000000722e-02,2.301000000000000000e+03,2.578000000000000000e+03,1.767781814306479419e+03,1.043731008957019979e+00,1.044109602665189040e+00
5.500000000000000722e-02,2.838250000000000000e+03,3.618000000000000114e+02,2.037758396590816346e+03,1.057853394282471937e+00,1.067466537152907735e+00
5.500000000000000722e-02,2.838250000000000000e+03,4.460000000000000000e+02,2.204962780559927069e+03,1.057278314700517807e+00,1.072693506108677086e+00
5.500000000000000722e-02,2.838250000000000000e+03,5.580000000000000000e+02,2.090806430988578541e+03,1.056065061295976326e+00,1.067198305733608521e+00
5.500000000000000722e-02,2.838250000000000000e+03,6.660000000000000000e+02,2.014899912460510450e+03,1.054542185836597756e+00,1.062880762857081995e+00
5.500000000000000722e-02,2.838250000000000000e+03,7.980000000000000000e+02,1.943706275315149014e+03,1.052437953401377024e+00,1.058270449115997991e+00
5.500000000000000722e-02,2.838250000000000000e+03,9.296999999999999318e+02,1.898833089249429804e+03,1.050274738247750417e+00,1.054594618886220969e+00
5.500000000000000722e-02,2.838250000000000000e+03,1.128000000000000000e+03,1.856516466173241497e+03,1.047173358248431274e+00,1.050152765716572123e+00
5.500000000000000722e-02,2.838250000000000000e+03,1.589000000000000000e+03,1.786829635819442501e+03,1.041350739545549908e+00,1.042389268149920500e+00
5.500000000000000722e-02,2.838250000000000000e+03,1.984000000000000000e+03,1.769196068199363481e+03,1.037804467084319615e+00,1.038483507506274606e+00
5.500000000000000722e-02,2.838250000000000000e+03,2.380000000000000000e+03,1.757879488913927162e+03,1.035194327162847427e+00,1.035685727735547346e+00
5.500000000000000722e-02,2.838250000000000000e+03,2.578000000000000000e+03,1.751408535664023020e+03,1.034146133900767817e+00,1.034439010220267630e+00
5.500000000000000722e-02,3.375500000000000000e+03,3.618000000000000114e+02,2.031290801268514997e+03,1.054972996250701289e+00,1.064078529235014337e+00
5.500000000000000722e-02,3.375500000000000000e+03,4.460000000000000000e+02,2.192563039888350886e+03,1.052587875704965370e+00,1.066661149729194902e+00
5.500000000000000722e-02,3.375500000000000000e+03,5.580000000000000000e+02,2.074493273604760361e+03,1.049181540729966500e+00,1.058871674600689650e+00
5.500000000000000722e-02,3.375500000000000000e+03,6.660000000000000000e+02,1.996087783734279355e+03,1.045991495171818109e+00,1.052957168336158489e+00
5.500000000000000722e-02,3.375500000000000000e+03,7.980000000000000000e+02,1.923241365654471110e+03,1.042455644756373978e+00,1.047128123028579161e+00
5.500000000000000722e-02,3.375500000000000000e+03,9.296999999999999318e+02,1.877498986531445098e+03,1.039398548991396609e+00,1.042745852371389503e+00
5.500000000000000722e-02,3.375500000000000000e+03,1.128000000000000000e+03,1.834768322652169445e+03,1.035626968440550133e+00,1.037850761676213818e+00
5.500000000000000722e-02,3.375500000000000000e+03,1.589000000000000000e+03,1.766343774309842047e+03,1.029700966016190655e+00,1.030438357017522621e+00
5.500000000000000722e-02,3.375500000000000000e+03,1.984000000000000000e+03,1.749684612731061634e+03,1.026558877486315247e+00,1.027030664559423156e+00
5.500000000000000722e-02,3.375500000000000000e+03,2.380000000000000000e+03,1.739301228478873327e+03,1.024402893404049442e+00,1.024740017691096572e+00
5.500000000000000722e-02,3.375500000000000000e+03,2.578000000000000000e+03,1.733341442068048082e+03,1.023567935168936627e+00,1.023767995413381593e+00
5.500000000000000722e-02,3.912750000000000000e+03,3.618000000000000114e+02,2.002486688374771575e+03,1.042113125438630661e+00,1.048989681264672846e+00
5.500000000000000722e-02,3.912750000000000000e+03,4.460000000000000000e+02,2.153217286001596221e+03,1.037630154794167092e+00,1.047519813168151348e+00
5.500000000000000722e-02,3.912750000000000000e+03,5.580000000000000000e+02,2.035891416455326635e+03,1.032821862753025455e+00,1.039168350592561296e+00
5.500000000000000722e-02,3.912750000000000000e+03,6.660000000000000000e+02,1.959265683334931964e+03,1.029193211445757372e+00,1.033533125523696805e+00
5.500000000000000722e-02,3.912750000000000000e+03,7.980000000000000000e+02,1.889112393992142870e+03,1.025761389461159467e+00,1.028546260826635361e+00
5.500000000000000722e-02,3.912750000000000000e+03,9.296999999999999318e+02,1.845676360128667511e+03,1.023139263092038176e+00,1.025071855244837682e+00
5.500000000000000722e-02,3.912750000000000000e+03,1.128000000000000000e+03,1.805806794636488576e+03,1.020225902495866199e+00,1.021468451419770718e+00
5.500000000000000722e-02,3.912750000000000000e+03,1.589000000000000000e+03,1.742565642303683944e+03,1.016170752620350060e+00,1.016566822136412140e+00
5.500000000000000722e-02,3.912750000000000000e+03,1.984000000000000000e+03,1.728276106429116226e+03,1.014214869131209840e+00,1.014464289857074819e+00
5.500000000000000722e-02,3.912750000000000000e+03,2.380000000000000000e+03,1.719562891299042349e+03,1.012934171074998169e+00,1.013110827956928306e+00
5.500000000000000722e-02,3.912750000000000000e+03,2.578000000000000000e+03,1.714355923882249272e+03,1.012450002758402690e+00,1.012554529085726296e+00
5.500000000000000722e-02,4.450000000000000000e+03,3.618000000000000114e+02,1.920512352482806136e+03,1.005229067103719842e+00,1.006047956369120033e+00
5.500000000000000722e-02,4.450000000000000000e+03,4.460000000000000000e+02,2.066554408235554547e+03,1.004279665343302819e+00,1.005359144053946885e+00
5.500000000000000722e-02,4.450000000000000000e+03,5.580000000000000000e+02,1.967184191209891878e+03,1.003453313285795234e+00,1.004098516634323257e+00
5.500000000000000722e-02,4.450000000000000000e+03,6.660000000000000000e+02,1.902032753478666336e+03,1.002920651009377995e+00,1.003342156845809408e+00
5.500000000000000722e-02,4.450000000000000000e+03,7.980000000000000000e+02,1.841698992004814272e+03,1.002471126407244784e+00,1.002731556798316159e+00
5.500000000000000722e-02,4.450000000000000000e+03,9.296999999999999318e+02,1.804733963909788145e+03,1.002156689851024796e+00,1.002332820949935588e+00
5.500000000000000722e-02,4.450000000000000000e+03,1.128000000000000000e+03,1.771287847470270890e+03,1.001832141062882986e+00,1.001942544433904514e+00
5.500000000000000722e-02,4.450000000000000000e+03,1.589000000000000000e+03,1.716654667093697753e+03,1.001416855844302178e+00,1.001451042800346913e+00
5.500000000000000722e-02,4.450000000000000000e+03,1.984000000000000000e+03,1.705764943462528890e+03,1.001229386809190158e+00,1.001250677247490062e+00
5.500000000000000722e-02,4.450000000000000000e+03,2.380000000000000000e+03,1.699220127813205636e+03,1.001110541337698168e+00,1.001125529796359936e+00
5.500000000000000722e-02,4.450000000000000000e+03,2.578000000000000000e+03,1.694920283279443993e+03,1.001066354482284204e+00,1.001075205776079446e+00
7.750000000000001332e-02,2.301000000000000000e+03,3.618000000000000114e+02,2.095763260583471947e+03,1.083991354098501336e+00,1.097852009448276656e+00
7.750000000000001332e-02,2.301000000000000000e+03,4.460000000000000000e+02,2.274442346745120176e+03,1.083914856232655044e+00,1.106494656908682206e+00
7.750000000000001332e-02,2.301000000000000000e+03,5.580000000000000000e+02,2.155497634867775560e+03,1.083631953776013512e+00,1.100218264995501238e+00
7.750000000000001332e-02,2.301000000000000000e+03,6.660000000000000000e+02,2.077244061723493360e+03,1.083094645125599387e+00,1.095767953192703148e+00
7.750000000000001332e-02,2.301000000000000000e+03,7.980000000000000000e+02,2.004109430149725313e+03,1.082074063379449447e+00,1.091157554851377665e+00
7.750000000000001332e-02,2.301000000000000000e+03,9.296999999999999318e+02,1.958276694502547571e+03,1.080726987048263421e+00,1.087609056322591083e+00
7.750000000000001332e-02,2.301000000000000000e+03,1.128000000000000000e+03,1.914936447416026795e+03,1.078315428231220841e+00,1.083198475783275105e+00
7.750000000000001332e-02,2.301000000000000000e+03,1.589000000000000000e+03,1.841259386049842760e+03,1.072384406604096174e+00,1.074142148430658583e+00
7.750000000000001332e-02,2.301000000000000000e+03,1.984000000000000000e+03,1.821331738034115460e+03,1.067939074170038749e+00,1.069086126542889703e+00
7.750000000000001332e-02,2.301000000000000000e+03,2.380000000000000000e+03,1.807831096045320237e+03,1.064292647511179801e+00,1.065115598730515201e+00
7.750000000000001332e-02,2.301000000000000000e+03,2.578000000000000000e+03,1.800149048017840641e+03,1.062743444771606205e+00,1.063226746679366341e+00
7.750000000000001332e-02,2.838250000000000000e+03,3.618000000000000114e+02,2.094649477287324771e+03,1.083496836424904020e+00,1.097268561282750188e+00
7.750000000000001332e-02,2.838250000000000000e+03,4.460000000000000000e+02,2.271066963819845569e+03,1.082646938727512387e+00,1.104852565089040173e+00
7.750000000000001332e-02,2.838250000000000000e+03,5.580000000000000000e+02,2.148882315623934574e+03,1.080855240281714646e+00,1.096841645627836703e+00
7.750000000000001332e-02,2.838250000000000000e+03,6.660000000000000000e+02,2.067335034679040746e+03,1.078608875453409111e+00,1.090540837861044832e+00
7.750000000000001332e-02,2.838250000000000000e+03,7.980000000000000000e+02,1.990615005206475189e+03,1.075509668534656793e+00,1.083810379341055397e+00
7.750000000000001332e-02,2.838250000000000000e+03,9.296999999999999318e+02,1.941773726845452757e+03,1.072329268224036181e+00,1.078443458258516285e+00
7.750000000000001332e-02,2.838250000000000000e+03,1.128000000000000000e+03,1.895071753964861045e+03,1.067779573482625866e+00,1.071961859707979414e+00
7.750000000000001332e-02,2.838250000000000000e+03,1.589000000000000000e+03,1.818201545401687554e+03,1.059269567728875039e+00,1.060690812524577531e+00
7.750000000000001332e-02,2.838250000000000000e+03,1.984000000000000000e+03,1.797348100674778152e+03,1.054106716355058149e+00,1.055008200248924721e+00
