f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
3.250000000000000805e-02,1.757599999999999909e+03,6.660000000000000000e+02,2.843700873000121192e+03,1.033455986739475252e+00,1.038238208046852185e+00
3.250000000000000805e-02,1.757599999999999909e+03,7.320000000000000000e+02,2.697974249924350715e+03,1.033368211688198368e+00,1.035788941418578579e+00
3.250000000000000805e-02,1.757599999999999909e+03,9.296999999999999318e+02,2.614132700929583280e+03,1.032942456219386296e+00,1.034049789218608684e+00
3.250000000000000805e-02,1.757599999999999909e+03,9.956000000000000227e+02,2.590924760146440349e+03,1.032749881197097652e+00,1.033515965295275452e+00
3.250000000000000805e-02,1.757599999999999909e+03,1.128000000000000000e+03,2.555984896658758316e+03,1.032300846845359610e+00,1.032552134244408171e+00
3.250000000000000805e-02,1.757599999999999909e+03,1.325000000000000000e+03,2.544689589079607231e+03,1.031522609422317105e+00,1.031630520782567118e+00
3.250000000000000805e-02,1.757599999999999909e+03,1.589000000000000000e+03,2.557807927347166697e+03,1.030382645963937360e+00,1.030698617027979935e+00
3.250000000000000805e-02,1.757599999999999909e+03,1.984000000000000000e+03,2.545927680031701129e+03,1.028694098659056921e+00,1.028907759632213370e+00
3.250000000000000805e-02,1.757599999999999909e+03,2.380000000000000000e+03,2.520029721855054959e+03,1.027175923259566304e+00,1.027091602829943495e+00
3.250000000000000805e-02,1.757599999999999909e+03,2.578000000000000000e+03,2.507379191471037302e+03,1.026498772208496169e+00,1.026292462552494067e+00
3.250000000000000805e-02,2.105699999999999818e+03,5.302999999999999545e+02,2.861869207986922447e+03,1.033169247821666303e+00,1.038174601732624769e+00
3.250000000000000805e-02,2.105699999999999818e+03,6.660000000000000000e+02,2.840870876681611662e+03,1.032556024448388232e+00,1.037204973386200768e+00
